index,ALASKA JUNCTION,ALKI,BALLARD NORTH,BALLARD SOUTH,BELLTOWN,BITTERLAKE,BRIGHTON/DUNLAP,CAPITOL HILL,CENTRAL AREA/SQUIRE PARK,CHINATOWN/INTERNATIONAL DISTRICT,CLAREMONT/RAINIER VISTA,COLUMBIA CITY,COMMERCIAL DUWAMISH,COMMERCIAL HARBOR ISLAND,DOWNTOWN COMMERCIAL,EASTLAKE - EAST,EASTLAKE - WEST,FAUNTLEROY SW,FIRST HILL,FREMONT,GENESEE,GEORGETOWN,GREENWOOD,HIGH POINT,HIGHLAND PARK,HILLMAN CITY,JUDKINS PARK/NORTH BEACON HILL,LAKECITY,LAKEWOOD/SEWARD PARK,MADISON PARK,MADRONA/LESCHI,MAGNOLIA,MID BEACON HILL,MILLER PARK,MONTLAKE/PORTAGE BAY,MORGAN,MOUNT BAKER,NEW HOLLY,NORTH ADMIRAL,NORTH BEACON HILL,NORTH DELRIDGE,NORTHGATE,PHINNEY RIDGE,PIGEON POINT,PIONEER SQUARE,QUEEN ANNE,RAINIER BEACH,RAINIER VIEW,ROOSEVELT/RAVENNA,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SANDPOINT,SLU/CASCADE,SODO,SOUTH BEACON HILL,SOUTH DELRIDGE,SOUTH PARK,UNIVERSITY,UNKNOWN,WALLINGFORD,date
0,0.7328683606274119,0.7827968853708138,0.8115647621451211,0.7529609529233141,0.8014389026712112,0.8199556193319837,0.894956134474445,0.799046986619903,0.798428040333605,0.8843345612251439,0.8294795457349069,0.8088404318051434,0.7146750278830744,0.7325455181099563,0.7738432063513703,0.5123174886280537,-0.1261131434788605,0.6109889426111887,0.7299116286977868,0.44998708991388037,0.8040759721733455,0.9182095604375964,0.9132122704441077,0.9734866565658158,0.70680655686942,0.7207044924309396,0.6941251271355937,0.6741129453260165,0.7858262750036034,0.797351341986748,0.8521674473997194,0.9324685190968627,0.8056367163203118,0.4811884087105266,0.7740481934958712,0.8373966611665815,0.8497964018884693,0.8276446895243692,0.8943548683415966,0.8447568098895606,0.8877266478608632,0.8464614440631537,0.8324264073549001,0.7242298636367629,0.8275795874831592,0.7402809761082763,0.9591550000920284,0.4878861687467478,0.7650707192184021,0.8972001505676275,0.4524044175314179,0.8308335319597844,0.7624478572659159,0.8401747700035822,0.8131366097597879,0.790059421642088,0.7256262306320433,0.572239783134825,0.8153987555344202,2018-12-03
1,0.5538944713662844,0.45426619864465323,0.3262165719767897,0.9594520256124636,0.8156496009093754,0.6952679165593892,-0.13554899551254374,0.7767600499262972,-0.1288811126401045,0.3910844040220963,0.8385357067035479,0.9298834777388241,0.766923350651509,0.749978400568176,0.9006395440800214,0.6164661778908725,0.8609429168291347,0.1408027838653011,0.0003085953178461609,0.691176972233566,0.8142511506686361,-0.4858911519867736,-0.40123127294955174,0.872281990658811,-0.15533217460150628,-0.030611079614111025,0.9766830112329234,0.10237808619531602,0.8910642595859973,0.838527456464756,0.663939805320778,0.7348842307899757,-2.036554772044617,0.8763679703528451,0.9060161961350555,0.7638459262658285,0.8028399505451688,0.8956987005784351,0.89781643504023,-1.0452366613836566,0.5716861385129615,0.8965864021653595,0.2565383712972254,0.7843746147320909,-3.814101131404678,0.7582780917877542,0.989889870517032,0.18356783251906283,-0.49178349990806447,-2.229854148814325,-1.2490512166877275,0.5918191054790792,-0.03289561259490614,0.2850352320796168,0.8377992818579243,0.7883353874085768,0.9869906754414748,0.818325805813978,1.0350275560686784,2018-12-04
2,0.6640897878211465,0.7036177986670079,0.6182175216633767,0.4997069575887431,0.7759808789002735,0.7958133823793356,0.8465632812720633,0.7933595740201478,0.597956241207646,0.8562731045019207,0.5948381319400137,0.7655828544118275,0.6653153892133596,0.6879404258711395,0.6388651510921032,0.6520288080021339,0.4984682790380102,0.6954902215543919,0.663955747257478,0.5394355205669087,0.7066038664251283,0.7895765426200991,0.8272003112120692,0.919144847246051,0.6145576773509861,0.792794101421531,0.5159774792918614,0.6660917635024952,0.7108609337985794,0.6663956217016704,0.3565005383372378,0.88158716924684,0.7628825496328686,0.7490215115009246,0.774956573811707,0.7630074908852653,0.5997209752120789,0.7347927635658218,0.2425483800597264,0.7759352953126076,0.5897057540071097,0.6635717484890163,0.8158507118911316,0.7237238455923966,0.7657174495972681,0.7636423887841259,0.5032447740695054,0.76444255736579,0.6859442753135468,0.46158283246290194,0.747077551018278,0.627280147080551,0.4977994402332987,0.06572560051613902,0.7706089467117578,0.5850172322637821,0.6962151466467178,0.7611669909321473,0.8616381209910996,2018-12-05
3,0.890133945395156,0.4993705212355128,1.0137496234007963,0.974950340415905,1.260126788343479,0.7923969456372866,0.6479310320790508,1.0391413385645514,1.2433678247445903,0.28653151522184195,1.1974848058594771,0.9888084653672431,0.8490085430506726,0.8421193792899874,0.9317171178526922,0.8186668611354402,0.6221046530045286,0.7686332691704623,0.6729307519767922,0.3067192628242218,0.4975374926427053,1.028934599647705,1.068385165872305,0.9296043474041809,0.715289218887744,1.087106990906649,1.0709046409815293,0.8554780196082779,1.0233028620052316,0.44546761776207333,0.9383020134331299,0.9715115942596195,0.5426162098636836,1.043797384331461,0.9735292783865692,1.1659541097869512,0.7579866411933115,0.9853188170343133,0.9921072526309942,0.6518263071325987,0.8229834747442071,0.9850974852704968,1.1234327581585006,0.7400691735793596,0.9237864426006752,0.7630834412336331,1.1552324285204856,0.2905943021371359,0.8501800932705117,0.979142068236896,0.9505229719192654,1.0927781797433842,0.750489152665645,0.5653964145131529,0.42003464495498377,0.8874579041094004,0.7192722242394596,1.0057929013524727,0.9880575007371935,2018-12-06
4,0.19723421744875713,0.7094707151438482,0.4731222059694689,0.6372246257999219,0.5726359632824698,0.7048908366534956,0.6654779975958827,0.3123499467530922,0.7966668900938361,0.6984089960078428,0.13621437126721336,0.44187232974183127,0.6497854827835877,0.6899087558391115,0.3712459019856026,0.6195465868933149,0.6216711201675157,0.6630184069166567,0.8628189669296435,0.2664895578037502,0.6282999162283813,0.7843891959233761,0.3814271052573382,0.657551513883552,0.6160593838731496,0.6681192402934366,0.7849605868033316,0.6769659028791927,0.7238484221943565,0.7278852925735146,0.8923705236661503,0.6367659575180815,0.6902194700758678,-0.23040838283402287,0.8131316219391067,0.721600652963884,0.12262187239088662,0.7446256167632678,0.47574515501121944,0.4081128405955964,0.4315957404095031,0.3832252953925759,0.8065113118666455,0.7031164313973954,0.6623113563432022,0.7842895022076747,0.3664054234344849,-0.43831860695477254,0.6135521774652762,0.8308785307480782,0.768572886629335,0.4364697736849687,0.7993421188802696,0.6915210721148342,0.5093987205498806,-0.22251361291382077,0.7154632292222638,0.024607881702815082,0.6155351099930739,2018-12-07
5,0.7870982198152835,0.9331526234084999,0.8155106839736866,0.7710029239591742,0.7028422566336825,0.6656233501618636,0.7720931242020599,0.7977044549482455,0.7349202259801988,0.9003926550653504,0.8096928320671364,0.7121038102019677,0.8290612440175902,0.8187609390036392,0.7339126966253597,0.8111601787900566,0.5845316459802775,0.6682217261681594,0.3187716633923249,0.6558047819921448,0.26805592362422537,0.7924330243285987,0.8124800993653212,0.7232619602507282,0.7877856601899498,0.8592431380516514,0.6405304270433625,0.7624048662390036,0.6410895746946437,0.5561259360989075,0.8894715661703861,0.8003624232079776,0.7175504686553859,0.6921049613353085,0.5566842516355107,0.7029058678816534,0.6889498990491032,0.614798174358694,0.5063677047253128,0.7431677914240222,0.9660707364565179,0.8588328337882538,0.7672653818919224,0.8003468979224524,0.721407638622119,0.8629965807051263,0.9186098956372688,0.8245041472859747,0.8548967531936849,0.9017120084575745,0.5809427029328619,0.7009273439220839,0.7512663683957668,0.627861633943146,0.45603348773394276,0.6442943672182715,0.93628696561984,0.3908023147207693,0.7169765809710741,2018-12-08
6,0.7555914651017703,0.7764581833460199,0.8161806520553487,0.8189875786468669,0.9215380439692472,0.8681067732536549,1.03757041414652,0.83085608389766,0.7597919335133021,1.0520676384068604,0.8851858775970336,0.8955651699715323,0.7526670789330068,0.7904402789957359,0.9445827255625265,0.7882718669869213,0.4752591934800596,0.09269630058149536,0.8865654843309905,0.8114114212773158,0.7871447834372525,0.9407057347967717,0.8390981064117463,0.9699200068593055,0.7914751857777848,0.6022769390739584,0.6007836130035613,0.7748258166019806,0.8904235644032548,0.4986949545080301,1.096626664931907,0.47915154730631077,0.7359421358396718,0.8482545589288206,0.6792694098334107,0.6713286133033615,0.8154144784403425,1.0265547797624817,0.9264567878621379,0.9807055000593601,0.5306137216907418,0.8561464671645894,0.8433719961599522,0.8149998998144605,0.5973268647253928,0.8835371539473877,0.8930890573826622,0.7987014501276175,0.7507576105191224,0.6991100566138378,0.8425054458269872,0.5403732766463991,0.771960065150229,0.6367208227657791,0.6910053728545125,0.632530024167282,0.6089350167346279,0.8411732270953587,0.5650717244838314,2018-12-09
7,1.0685061650302152,0.6654783078523929,1.2769504153932498,1.0953510233232393,0.4706173597895634,1.517292552579463,1.553358724126654,1.1034990334814068,1.0240136379545413,0.8375920335004328,1.3096720178059158,0.8545575735435047,0.7469217519687439,1.029931177691314,-1.1910131373858626,-0.9010319013626114,1.2262011044791499,0.5134073561132452,-0.15734014247147088,-0.2529720454521279,1.2328756354571266,1.1446000366471396,0.2620631759206521,1.0519275853410233,0.4414773054980976,0.5020048772731218,0.9378929853584019,1.1270988704297942,1.150105947792628,1.1371808986039336,1.1633444854720172,1.503802648978025,1.0519674023817895,1.1860782938669012,1.0964791741529925,0.6741825169502729,-0.8961438615630188,1.4450370878090655,1.4974264641387656,1.4809871988634793,-0.3782671733311439,0.6942374126265263,1.2881955144976411,-1.2889466533499478,1.1420080518690046,0.33852410349390305,1.1615745733762024,0.3925373148364039,1.3143432378752578,-0.18029090292309802,1.2605941148622182,0.35295479058870216,0.6635271470043124,1.3712824692768042,0.7796000683779789,1.0301709975085767,1.3834034371011237,1.3115194749038186,0.7541796748269906,2018-12-10
8,0.6459381585723469,0.7294494220895364,0.8928511893307336,0.8388778371719271,0.847243702306758,0.833157586724272,0.9212286320608714,0.8866135012617182,0.8819267041676013,0.8670257056616129,0.6398207827813673,0.7031459308492284,0.7086854422918758,0.7280270822404321,0.742998819082096,0.5801530008660186,0.7664719009021357,0.6480287649896778,0.8147173229746132,0.7389686391765369,0.6391992284330499,0.9056012485856604,0.9471888855448624,0.9535986618361163,0.7487621196108263,0.7967862159619502,0.8834174091870021,0.7005048471812262,0.7234709928557247,0.7898082866071114,0.8672922826069565,0.8718751900244682,0.8135572914997999,0.7129298972713662,0.8230338160688657,0.5846269144934234,0.6531905696573292,0.8113146289425432,0.8894860399980098,0.7675125430180403,0.7354423804269896,0.9056804524239466,0.867059744712878,0.7128506889729522,0.6845859756641188,0.9105696331046047,0.8799466905003335,0.8424135552509446,0.7590389128144179,0.8127502139441218,0.9096305575508743,0.9171230473436196,0.7925017784339534,0.8303790339435526,0.719431728210087,0.7533637777109672,0.8341132596014871,0.7236009256588813,0.8006631626285223,2018-12-11
9,0.7395838998043318,1.0113855537837986,0.7243645676552992,0.8021457764269161,1.0399168506493905,1.1045418593103113,1.152714165102449,0.9526992506862143,1.1658397044559548,1.1683099961383092,1.0159197291361197,0.4273349491841856,0.7763664785774835,0.8264286807443756,0.9195135952004878,0.7660395605292467,0.75413684073659,0.8619815837109766,0.9848513280797673,0.7983717511889687,0.9279277474751519,0.9807077445495965,0.7010065781783138,0.9003331168099484,0.4973599413035955,1.0199236207081002,1.0502776748886968,0.7703236791309185,1.016415241437317,0.8950451843500873,1.030878038840405,1.0578497084716938,0.9276603786184765,0.8833516701447849,0.16448049875482307,0.6489389473806497,1.0099022367962553,0.8025337118728696,1.1787113862947383,0.9266949469278397,0.8840464819479545,0.8470610605217916,0.9913482185239942,0.8370574629104411,1.0040392556784163,0.9524241083827434,0.8841096787129115,0.44811983594767685,0.6527957861331034,0.8747465121552489,0.9935281489981487,0.9498993434421585,0.9707619955024387,0.8315112457296026,0.5145735484740603,0.9562283994795893,0.5063657566568429,0.7464286012659062,1.0677489247038712,2018-12-12
